epoch,train_loss,valid_loss,accuracy,balanced_accuracy_score,f1_score,time
28,0.009635301306843758,0.011463207192718983,0.9408820271492004,0.7876007023054261,0.6870374791119599,00:53
29,0.009604629129171371,0.01113947480916977,0.9414682388305664,0.7941732934421276,0.6942525125628141,00:53
30,0.00958232767879963,0.011407052166759968,0.9414682388305664,0.7986757048700075,0.6978115784572404,00:53
31,0.009433657862246037,0.011332685127854347,0.941498339176178,0.7907683452333514,0.6916006339144215,00:53
32,0.009495074860751629,0.011207540519535542,0.9419492483139038,0.7971448919214537,0.6981397530092232,00:52
33,0.009587262757122517,0.011315084993839264,0.942084550857544,0.7965605183892204,0.6981117292172687,00:53
34,0.009395827539265156,0.011167882941663265,0.9414381980895996,0.7996793669839145,0.6984986844141775,00:53
35,0.009363521821796894,0.011131694540381432,0.9422799348831177,0.7923479525151363,0.695383150880533,00:53
36,0.009267216548323631,0.011291561648249626,0.9425204396247864,0.8008875296584776,0.702874902874903,00:53
37,0.009494340978562832,0.011415262706577778,0.9422799348831177,0.7885058947633455,0.6922583747395417,00:53
38,0.009462480433285236,0.011243591085076332,0.9419642686843872,0.7950522088266493,0.6965338363593492,00:53
39,0.009432155638933182,0.011521665379405022,0.9417989253997803,0.7830729780367786,0.6861727994812773,00:53
40,0.009545158594846725,0.011353700421750546,0.9423701167106628,0.7951000528011013,0.6978723404255318,00:53
41,0.00932584423571825,0.011364195495843887,0.9423550963401794,0.7988136040099425,0.7007413187670699,00:53
42,0.009604587219655514,0.011306654661893845,0.9424152374267578,0.7927841255732224,0.6961694028075185,00:53
43,0.009415911510586739,0.011160028167068958,0.9422649145126343,0.7982826933617315,0.7000390472471691,00:53
44,0.009399288333952427,0.011178080923855305,0.9420244097709656,0.7857809941618559,0.6891772100894512,00:53
45,0.009310044348239899,0.011388291604816914,0.9418891072273254,0.7940494831976707,0.6954946439823566,00:53
46,0.009346396662294865,0.01107074785977602,0.9426256418228149,0.7974647604883607,0.7005569938024633,00:53
47,0.009404752403497696,0.011108926497399807,0.9423550963401794,0.8010948258000682,0.7025056240788147,00:53
48,0.00942839402705431,0.011310798116028309,0.942039430141449,0.7899916870660832,0.69270003187759,00:53
49,0.009290982037782669,0.011343039572238922,0.9414381980895996,0.7956572127750086,0.6953393806693775,00:53
50,0.009275814518332481,0.011337822303175926,0.9425956010818481,0.7967274901834875,0.6998821218074657,00:52
51,0.009239423088729382,0.01117827370762825,0.9426557421684265,0.8007233811928465,0.7031821364661947,00:53
52,0.009201621636748314,0.011255051009356976,0.9420544505119324,0.7885593576473678,0.6915753260260821,00:53
53,0.009413043037056923,0.011250314302742481,0.9418590664863586,0.7991953638252272,0.6994560994560994,00:53
54,0.009538913145661354,0.011227904818952084,0.941077470779419,0.7893313195161433,0.6890862944162437,00:53
55,0.00937424972653389,0.011182106100022793,0.9431216716766357,0.8049472126337727,0.7078894549945962,00:53
56,0.009291107766330242,0.010953756049275398,0.9428210854530334,0.797154284518439,0.700943396226415,00:53
57,0.009246577508747578,0.011175686493515968,0.9422949552536011,0.7960183560480181,0.6983578219533275,00:53
58,0.009155262261629105,0.01149266492575407,0.9422348737716675,0.790041404010392,0.6933695045080986,00:52
59,0.009227961301803589,0.011396083980798721,0.9423099756240845,0.7865417182114909,0.6907332796132151,00:53
60,0.009292224422097206,0.011137803085148335,0.9428210854530334,0.7994955384609366,0.7027660571964369,00:53
61,0.009187458083033562,0.011045597493648529,0.9427459239959717,0.801794581212403,0.7042931449421628,00:53
62,0.009206347167491913,0.011280295439064503,0.9427459239959717,0.7863663180528683,0.6920029109727501,00:53
63,0.00921699684113264,0.011226579546928406,0.9429413080215454,0.7993229477570991,0.7030198716945704,00:53
64,0.009164438582956791,0.011518157087266445,0.9423250555992126,0.7989167838382736,0.7007253724358473,00:53
65,0.009047269821166992,0.011190556921064854,0.9433621764183044,0.7962575620464274,0.7019930401771591,00:53
66,0.009155528619885445,0.011447126977145672,0.9428361058235168,0.7973428232137605,0.7011394891944991,00:53
67,0.009233801625669003,0.011428970843553543,0.9433321356773376,0.7982817707506538,0.7034764826175869,00:53
68,0.009236304089426994,0.011278253048658371,0.9432719945907593,0.7993285805405203,0.7040928336208248,00:53
69,0.00917096622288227,0.011142571456730366,0.9430766105651855,0.7924952303782058,0.6980786095830344,00:53
70,0.0090856421738863,0.011597753502428532,0.9436177015304565,0.7941198583058069,0.7011393514460998,00:53
71,0.009089388884603977,0.011101561598479748,0.942881166934967,0.7959874104238293,0.7002208898706217,00:53
72,0.008973264135420322,0.011237431317567825,0.9434974789619446,0.8025168538845714,0.7072657892687486,00:53
73,0.00911369826644659,0.011127782054245472,0.9433321356773376,0.7985218993601408,0.7036629460776607,00:53
74,0.009225462563335896,0.011140096932649612,0.9432870149612427,0.7905723285324537,0.697215311772731,00:53
75,0.009194225072860718,0.011160663329064846,0.9427008032798767,0.8072922125159837,0.7082950719314356,00:53
76,0.009201562963426113,0.011187677271664143,0.9437078833580017,0.7977124087249762,0.7042564953012714,00:53
77,0.009164655581116676,0.011182869784533978,0.9428661465644836,0.8028226335560003,0.7054629988376597,00:53
78,0.00906297191977501,0.011251581832766533,0.9431818127632141,0.8029398884059586,0.7065673032137866,00:53
79,0.009133100509643555,0.01135464757680893,0.9430615901947021,0.7942877527111516,0.6994604887337352,00:53
80,0.00920779537409544,0.011242730543017387,0.943392276763916,0.7941733211898292,0.7004454342984409,00:53
81,0.009095333516597748,0.01132723968476057,0.9426407217979431,0.7986738457740015,0.7015485687470671,00:53
82,0.009192928671836853,0.01144672092050314,0.9428511261940002,0.7960305580997886,0.7001577287066245,00:53
83,0.009117894805967808,0.011047633364796638,0.943933367729187,0.7972387207743519,0.7046246436490339,00:53
84,0.009160303510725498,0.011077159084379673,0.9435425400733948,0.804523241627457,0.7089274643521388,00:53
85,0.009096571244299412,0.011306843720376492,0.9431216716766357,0.8020656693199296,0.7057085083216674,00:53
86,0.009233305230736732,0.011200232431292534,0.9428511261940002,0.7994523907849772,0.7028294513052995,00:53
87,0.009178200736641884,0.011064501479268074,0.9434072971343994,0.8032466184361667,0.7075273828944303,00:53
88,0.009252259507775307,0.011324682272970676,0.9428210854530334,0.7961937700804913,0.7001891551071878,00:53
89,0.00928605254739523,0.011258990503847599,0.94280606508255,0.8030289932126624,0.7054269567236974,00:53
90,0.009147349745035172,0.01111827977001667,0.9437379837036133,0.7980294539632472,0.7046010575329492,00:53
91,0.009111116640269756,0.01120981015264988,0.9437981247901917,0.8009447662299151,0.7070437984799811,00:53
92,0.009224586188793182,0.011031213216483593,0.9432569742202759,0.7964986271408427,0.7018402969749625,00:53
93,0.009125337935984135,0.011156589724123478,0.9436778426170349,0.7997966495815744,0.7057714958775029,00:53
94,0.009001308120787144,0.01138159167021513,0.9437981247901917,0.7970426763257525,0.7040291300562019,00:53
95,0.009018766693770885,0.011287232860922813,0.9436026811599731,0.7998144705429151,0.7055407314393344,00:53
96,0.009160034358501434,0.011083663441240788,0.9436778426170349,0.7993764245149723,0.70544768493043,00:53
97,0.00916763860732317,0.01125082466751337,0.9436628222465515,0.800508593171829,0.706269592476489,00:53
98,0.00912567786872387,0.011208604089915752,0.9436478018760681,0.7973184468579211,0.7037534571315684,00:53
99,0.009087773971259594,0.011234598234295845,0.9433321356773376,0.7978615456840518,0.7031496062992125,00:53
100,0.009081888943910599,0.011264734901487827,0.9438281655311584,0.8055240942865789,0.7106017191977078,00:53
101,0.009117186069488525,0.011218907311558723,0.9433020949363708,0.8013265260451997,0.7057263223591823,00:53
102,0.009177656844258308,0.011186107993125916,0.9434974789619446,0.7998754391802152,0.7052458245118794,00:53
103,0.009167803451418877,0.011100739240646362,0.9435876607894897,0.7991456746286199,0.7049760238974923,00:53
104,0.008996507152915001,0.011297564022243023,0.9438431859016418,0.7985688068496644,0.7053627760252366,00:53
105,0.008934193290770054,0.011337317526340485,0.9438883066177368,0.8014156447257543,0.7076971263017774,00:53
106,0.008870965801179409,0.011196883395314217,0.9440536499023438,0.8000077055367292,0.7071597167584578,00:52
107,0.009080514311790466,0.01109266560524702,0.9435425400733948,0.7984599942379123,0.704298535663675,00:53
108,0.009165594354271889,0.011272771283984184,0.9436026811599731,0.7981335702765067,0.7042408954753271,00:52
109,0.009105334058403969,0.011243295855820179,0.9437830448150635,0.799135359420557,0.7056045340050379,00:53
110,0.00910424068570137,0.011196160688996315,0.9438732266426086,0.8009269452685743,0.7072750078394481,00:53
111,0.009142995811998844,0.011210846714675426,0.9437680244445801,0.7991869493347225,0.7055953411505469,00:53
112,0.009096588008105755,0.01118417363613844,0.9437078833580017,0.7993332768390129,0.7055123063615631,00:53
113,0.009042379446327686,0.011239825747907162,0.9437530040740967,0.7999589250773489,0.7061410397361394,00:53
114,0.008969061076641083,0.011248827911913395,0.9438732266426086,0.8000264629829983,0.7065849442087065,00:53
115,0.009043931029736996,0.011193755082786083,0.9437078833580017,0.8002337591245889,0.7062053816584294,00:53
116,0.0092648696154356,0.011145529337227345,0.9434824585914612,0.7996869004848939,0.7050517728271102,00:53
117,0.009349999018013477,0.011143018491566181,0.9435726404190063,0.7988971037809268,0.7047349378637723,00:53
118,0.00911183375865221,0.011217985302209854,0.9437680244445801,0.7996071744013247,0.7059193459633678,00:52
119,0.009085211902856827,0.011233801022171974,0.9437830448150635,0.7996756487919026,0.7060210658701462,00:53
