epoch,train_loss,valid_loss,accuracy,balanced_accuracy_score,f1_score,time
56,0.009842492640018463,0.012418987229466438,0.9408519864082336,0.7739565192406308,0.6751960379694594,00:56
57,0.009831730276346207,0.011584320105612278,0.9410623908042908,0.7846403693929422,0.6851361117802939,00:56
58,0.00997251272201538,0.011541410349309444,0.9413179159164429,0.7810018618430284,0.6828594638505281,00:56
59,0.010042567737400532,0.01138397678732872,0.9398298263549805,0.7762639903564528,0.6739962537665933,00:56
60,0.009950176812708378,0.012026365846395493,0.9413630366325378,0.7813273493195056,0.6832832670293091,00:56
61,0.009773899801075459,0.011151902377605438,0.9420995712280273,0.796028671256081,0.6977401129943503,00:56
62,0.010013354942202568,0.011406362988054752,0.9412277340888977,0.7831123658991737,0.6843719728769777,00:56
63,0.009996340610086918,0.011678830720484257,0.9413028955459595,0.7851356381184716,0.6863201863603502,00:56
64,0.009792914614081383,0.011470257304608822,0.9416486024856567,0.7840091022450361,0.6864803747375222,00:56
65,0.009836766868829727,0.011552817188203335,0.9417087435722351,0.7780396559606877,0.6815569058958778,00:56
66,0.009833799675107002,0.010842578485608101,0.9433321356773376,0.7972612241603345,0.7026813880126184,00:56
67,0.009800098836421967,0.011083286255598068,0.9421897530555725,0.7934379099809621,0.6959683794466404,00:56
68,0.010024539195001125,0.010975136421620846,0.942460298538208,0.7931096130496997,0.6965757767913761,00:56
69,0.009857884608209133,0.011211264878511429,0.9420093894004822,0.7956778570649852,0.6971742543171114,00:56
70,0.009696323424577713,0.011710602790117264,0.9422047734260559,0.7827005969446283,0.687169473598568,00:56
71,0.009908138774335384,0.011331658810377121,0.9419943690299988,0.7852838524664696,0.6886647841871723,00:56
72,0.00980865303426981,0.01141380611807108,0.9420244097709656,0.7914240164847985,0.693815987933635,00:56
73,0.009841592982411385,0.011693132109940052,0.9414381980895996,0.7810093675963062,0.6832520325203252,00:56
74,0.009543164633214474,0.01122011337429285,0.9426557421684265,0.7924989763179193,0.6967167501391207,00:56
75,0.00961526483297348,0.010900158435106277,0.9435425400733948,0.7956985152288127,0.702141157811261,00:56
76,0.009695364162325859,0.011059361509978771,0.9424002170562744,0.7952370015822572,0.6980775291522219,00:56
77,0.009696975350379944,0.01134037971496582,0.942084550857544,0.7871955026192304,0.6905469440205606,00:56
78,0.009714113548398018,0.011625487357378006,0.9417388439178467,0.7796774085511369,0.6830744071954211,00:56
79,0.009792623110115528,0.011337991803884506,0.9432569742202759,0.7885143508754024,0.6954417103670836,00:56
80,0.009703517891466618,0.01128443144261837,0.94280606508255,0.7916829164144054,0.6965467740649175,00:56
81,0.009709777310490608,0.011555464938282967,0.9428511261940002,0.789907278557872,0.6952548893876243,00:56
82,0.00984989944845438,0.01196343544870615,0.9415735006332397,0.7804850262164447,0.6832369000081493,00:56
83,0.009744214825332165,0.011068643070757389,0.9429864287376404,0.7976073420529375,0.7018316170112412,00:56
84,0.00964962225407362,0.011433694511651993,0.9426707625389099,0.7867443319284395,0.6920716938478928,00:56
85,0.0097109479829669,0.011012855917215347,0.9425354599952698,0.7929116956312436,0.6966595255097993,00:56
86,0.009852440096437931,0.01162844616919756,0.941919207572937,0.7841610625327475,0.6874797800064704,00:56
87,0.009747618809342384,0.01161381509155035,0.942460298538208,0.7854855296984898,0.6903413687105646,00:56
88,0.009700574912130833,0.011286790482699871,0.9424753785133362,0.7887957403171413,0.6931280570924545,00:56
89,0.009786664508283138,0.011831985786557198,0.9411525726318359,0.7724444637383463,0.6748068776476451,00:56
90,0.00968077126890421,0.011166245676577091,0.94280606508255,0.7931837202236987,0.6977520057192786,00:56
91,0.00965653732419014,0.011441138572990894,0.9423099756240845,0.783840271354763,0.688474025974026,00:56
92,0.009642858989536762,0.011202079243957996,0.9430766105651855,0.7948965164730751,0.699992077952943,00:56
93,0.009643107652664185,0.011243350803852081,0.942926287651062,0.7919305507771701,0.6971364760309484,00:56
94,0.009753565303981304,0.011318056844174862,0.9425504803657532,0.7863166011085596,0.6913261185591988,00:56
95,0.009621492587029934,0.011280076578259468,0.9431818127632141,0.792614358198021,0.698516509810177,00:56
96,0.009657342918217182,0.011176236905157566,0.9430314898490906,0.7902487140258333,0.6961193072482361,00:56
97,0.009710019454360008,0.011230750940740108,0.943091630935669,0.7893219685407105,0.6955612737214539,00:56
98,0.009707411751151085,0.011116214096546173,0.94280606508255,0.7924633343952379,0.697174691603661,00:56
99,0.009703073650598526,0.011243815533816814,0.9426857829093933,0.7907749283755516,0.6954229571052001,00:56
100,0.009478575550019741,0.011369148269295692,0.9429563283920288,0.7910469529680065,0.6965213914434227,00:56
101,0.009578626602888107,0.011243507266044617,0.9429864287376404,0.7908237088349319,0.6964385754301721,00:56
102,0.00966793391853571,0.011110548861324787,0.9424903988838196,0.7902449542122689,0.6943601214251477,00:56
103,0.009649256244301796,0.011294643394649029,0.9430164694786072,0.7917410755969203,0.6972770103010462,00:56
104,0.009772693738341331,0.011314857751131058,0.9427008032798767,0.7928244637943966,0.6971237883362467,00:56
105,0.009732194244861603,0.010931016877293587,0.9432118535041809,0.7988145543687216,0.7035002354418458,00:56
106,0.009709945879876614,0.011568407528102398,0.9425504803657532,0.7869169226322767,0.6918238993710691,00:56
107,0.00959583930671215,0.011266262270510197,0.9427008032798767,0.7927644316420248,0.6970756516211062,00:56
108,0.009657522663474083,0.01133953407406807,0.9426256418228149,0.7891803234610618,0.6939299174083875,00:56
109,0.009720457717776299,0.011389074847102165,0.9424452781677246,0.7881185021646399,0.6924745000401574,00:56
110,0.00963301956653595,0.011426791548728943,0.9424452781677246,0.7853570231555402,0.6901852900720122,00:56
111,0.009551798924803734,0.011559492908418179,0.9424002170562744,0.7838909247840001,0.6888094851388664,00:56
112,0.009608821012079716,0.011623604223132133,0.9422197937965393,0.7816284604401436,0.6863065121592948,00:56
113,0.009554518386721611,0.011493979953229427,0.9427909851074219,0.7880725450338953,0.6935587761674719,00:56
114,0.00976436398923397,0.011346722021698952,0.9427609443664551,0.7879355962527395,0.6933483652762119,00:56
115,0.009616304188966751,0.011462747119367123,0.9426256418228149,0.7876795196517685,0.6926978504146204,00:56
116,0.009603921324014664,0.011417974717915058,0.9427309036254883,0.7871983259478663,0.6926427879961278,00:56
117,0.009767629206180573,0.011224006302654743,0.9427158236503601,0.7899513627187598,0.6948514692929777,00:56
118,0.009572083130478859,0.011228580959141254,0.9428962469100952,0.7915534733865273,0.6967350522870599,00:56
119,0.00958944857120514,0.011330691166222095,0.9427909851074219,0.7899935739097907,0.6951297661006088,00:56
