epoch,train_loss,valid_loss,accuracy,balanced_accuracy_score,f1_score,time
22,0.016766225919127464,0.020135341212153435,0.9078187942504883,0.8759228120539915,0.8500954805856142,00:07
23,0.016615696251392365,0.020387189462780952,0.9070358872413635,0.8790147580349708,0.85142320925868,00:07
24,0.016605203971266747,0.01943102292716503,0.9102652072906494,0.8814448022175922,0.8558402766860556,00:07
25,0.016772523522377014,0.01966359280049801,0.9089930653572083,0.8799100928535135,0.8537275872916011,00:07
26,0.016659926623106003,0.01941889151930809,0.9073294997215271,0.8770703490242413,0.8504185752645712,00:07
27,0.016739975661039352,0.020532459020614624,0.9059593677520752,0.8768333726325446,0.8490654939531961,00:07
28,0.016876090317964554,0.01967395842075348,0.9094823598861694,0.8772468304004954,0.8524485563885786,00:07
29,0.01678057387471199,0.020052822306752205,0.9043937921524048,0.8763047660279579,0.8473675988126855,00:07
30,0.01684502698481083,0.020283453166484833,0.9078187942504883,0.8795316822510588,0.8524436090225563,00:07
31,0.016950814053416252,0.01967029459774494,0.9065466523170471,0.8780691502909215,0.8503838320538931,00:07
32,0.016973840072751045,0.01998489908874035,0.9075251817703247,0.8773619792371314,0.8507816200852677,00:07
33,0.017105111852288246,0.019865069538354874,0.9095801711082458,0.8794857902212395,0.8539823008849557,00:07
34,0.01697295904159546,0.01997913233935833,0.9077208042144775,0.8781588512776108,0.851472672861868,00:07
35,0.016988780349493027,0.02027020789682865,0.9078187942504883,0.8771498279209944,0.8509021842355174,00:07
36,0.01694166287779808,0.019266871735453606,0.910852313041687,0.8821031606444383,0.8567835246030499,00:07
37,0.016991745680570602,0.02005738765001297,0.9072315096855164,0.8771410661296204,0.8503787878787877,00:07
38,0.01698814332485199,0.020180832594633102,0.9061552286148071,0.8771971802493761,0.8494741798775702,00:07
39,0.016824085265398026,0.01989072747528553,0.9075251817703247,0.876423672985894,0.8501664816870146,00:07
40,0.016971757635474205,0.01982720196247101,0.9055679440498352,0.8764666444185886,0.8484848484848484,00:07
41,0.017042100429534912,0.01987224817276001,0.9080144762992859,0.8799676672718315,0.8528951486697967,00:07
42,0.016937313601374626,0.019708793610334396,0.9090909361839294,0.8813551012309029,0.8547302580140734,00:07
43,0.01696005091071129,0.01986739970743656,0.9082102179527283,0.8807645393123111,0.8535747736497035,00:07
44,0.01682399772107601,0.020072251558303833,0.9066444635391235,0.8769157721264224,0.8497164461247637,00:07
45,0.01673649065196514,0.02040359005331993,0.9073294997215271,0.878441719699127,0.8513110378395352,00:07
46,0.01676514744758606,0.019788499921560287,0.9063509106636047,0.8780662296937969,0.8502113006730317,00:07
47,0.016799356788396835,0.019687127321958542,0.9091887474060059,0.8822226903767614,0.8553615960099751,00:07
48,0.016777237877249718,0.019766826182603836,0.9089930653572083,0.8812092861244578,0.8545511416953394,00:07
49,0.016836417838931084,0.020067280158400536,0.9079166054725647,0.8793887877417385,0.852438450682139,00:07
50,0.016653236001729965,0.019934087991714478,0.9090909361839294,0.8819325204624335,0.8550928092341289,00:07
51,0.016703639179468155,0.020138053223490715,0.9077208042144775,0.8798189315682619,0.8525410476935106,00:07
52,0.016788551583886147,0.020290344953536987,0.9075251817703247,0.8795994787593131,0.8522283033620015,00:07
53,0.01676151342689991,0.020225973799824715,0.9064486622810364,0.8784285770120659,0.8505315822388994,00:07
54,0.01666196435689926,0.020032938569784164,0.9071337580680847,0.880243234200536,0.8522957198443579,00:07
55,0.01669195108115673,0.020103951916098595,0.9076229333877563,0.8806836001169958,0.8530052943008409,00:07
56,0.016763681545853615,0.020095935091376305,0.9078187942504883,0.8802534562904722,0.8529044347282949,00:07
57,0.01675514131784439,0.02005056105554104,0.9072315096855164,0.8785846142084472,0.8513174404015057,00:07
58,0.01673908159136772,0.020115720108151436,0.9075251817703247,0.8794551239514306,0.8521358159912377,00:07
59,0.016682395711541176,0.02015393227338791,0.9075251817703247,0.8803212527987266,0.852689010132502,00:07
