epoch,train_loss,valid_loss,accuracy,balanced_accuracy_score,f1_score,time
41,0.009944126009941101,0.009554672054946423,0.9472252130508423,0.8160166379103362,0.7293609804979573,00:54
42,0.009976176545023918,0.009499818086624146,0.9476160407066345,0.8214589333600377,0.7343952442649188,00:54
43,0.009954238310456276,0.0097302021458745,0.9460076689720154,0.8062079294551314,0.7182745098039216,00:55
44,0.010101407766342163,0.009435008279979229,0.9488335847854614,0.8162596037223098,0.7349735284957958,00:55
45,0.01011503953486681,0.009444678202271461,0.9477964043617249,0.8149567034576217,0.7305454263325317,00:55
46,0.009980767965316772,0.009462825953960419,0.9481872320175171,0.823340574373538,0.7375713741910924,00:55
47,0.009965825825929642,0.009252884425222874,0.9492995142936707,0.8214439496011836,0.7400786006010635,00:54
48,0.009973841719329357,0.009486223571002483,0.948397696018219,0.8230385406418227,0.7380788891432059,00:54
49,0.0099402517080307,0.0095360791310668,0.9485028982162476,0.8134324597774174,0.7318829237752388,00:55
50,0.010177090764045715,0.009397241286933422,0.948983907699585,0.8192255694182147,0.7375096674400619,00:55
51,0.010070007294416428,0.009393570013344288,0.947300374507904,0.8251237041094984,0.7357950263752826,00:55
52,0.010012708604335785,0.009562323801219463,0.948472797870636,0.8125751251678008,0.7311794228356338,00:54
53,0.009981046430766582,0.009458391927182674,0.9489237666130066,0.8204524756651963,0.7381319358816276,00:54
54,0.01006974559277296,0.009388184174895287,0.948397696018219,0.8138536213289479,0.7318178267322866,00:54
55,0.010007999837398529,0.009433398023247719,0.9483375549316406,0.8200631962227831,0.7358795051102743,00:54
56,0.010028130374848843,0.009356381371617317,0.9499609470367432,0.8174330609591198,0.7396574646124972,00:54
57,0.009950670413672924,0.009292853064835072,0.9488034844398499,0.8311907251864583,0.7447541966426858,00:54
58,0.009935705922544003,0.009447724558413029,0.9479467272758484,0.8217647269053174,0.7357093795314049,00:54
59,0.009916787967085838,0.009330708533525467,0.9493897557258606,0.8246162749537508,0.7424856596558317,00:54
60,0.009926619939506054,0.009437131695449352,0.9479016065597534,0.815676152801154,0.731401115933044,00:54
61,0.010073314420878887,0.00942838191986084,0.9488937258720398,0.8183944980081451,0.7366382649109217,00:55
62,0.010033736005425453,0.009428135119378567,0.948472797870636,0.8179179867288848,0.7348801237432327,00:55
63,0.009887441992759705,0.009777048602700233,0.9479918479919434,0.8163871599064803,0.7321981424148607,00:54
64,0.009886990301311016,0.009382721967995167,0.9479918479919434,0.8133255201355221,0.7300670931502575,00:54
65,0.009926662780344486,0.009468323551118374,0.9482774138450623,0.8134859226614397,0.7311508711618095,00:55
66,0.00984986126422882,0.009566865861415863,0.9476912021636963,0.8150176720949218,0.7302325581395349,00:55
67,0.010052850469946861,0.00945165753364563,0.9480820298194885,0.8180586814497541,0.7336520666255398,00:54
68,0.009886025451123714,0.009468812495470047,0.9485479593276978,0.8210818698432458,0.7372783790006908,00:55
69,0.009791078045964241,0.009437863714993,0.9494648575782776,0.8194356888884413,0.7392990074441688,00:54
70,0.00998886302113533,0.009418868459761143,0.9487133026123047,0.8172126124069796,0.7352165140462518,00:54
71,0.009830267168581486,0.009371323511004448,0.9492844939231873,0.8228162468675273,0.7409398034398034,00:55
72,0.009889141656458378,0.009542367421090603,0.9491341710090637,0.8128265193441297,0.7336272040302266,00:55
73,0.009805303066968918,0.009521059691905975,0.9492544531822205,0.82610113077156,0.7429963459196102,00:54
74,0.009826975874602795,0.009518791921436787,0.9484878778457642,0.8308333417270131,0.7434688225166554,00:55
75,0.009914402849972248,0.009560605511069298,0.9482774138450623,0.8121051831568898,0.7301811338508587,00:54
76,0.009916659444570541,0.0095050735399127,0.9481270909309387,0.8253478986013522,0.7386991746800938,00:55
77,0.009868712164461613,0.009427573531866074,0.947345495223999,0.8206466193962372,0.732941983685294,00:55
78,0.010018052533268929,0.0096210278570652,0.9470148086547852,0.8086945882908417,0.7234643445516591,00:54
79,0.009933491237461567,0.009450515732169151,0.9485630393028259,0.8207901513195933,0.7371332001843602,00:55
80,0.009831666946411133,0.009532350115478039,0.9474958181381226,0.816528791112278,0.730623891416673,00:55
81,0.009811673313379288,0.009396646171808243,0.9488786458969116,0.8174255413319913,0.7359267023837255,00:55
82,0.009717525914311409,0.009561039507389069,0.9489688277244568,0.8198774808560976,0.7378985563189994,00:54
83,0.010043109767138958,0.009506677277386189,0.9485479593276978,0.8103961467210776,0.7298982087903416,00:54
84,0.00994046963751316,0.009498659521341324,0.9485780596733093,0.8223594295194645,0.7382355191674956,00:54
85,0.009927576407790184,0.00954940915107727,0.9481722116470337,0.8173889490505306,0.7334982222909259,00:55
86,0.009631876833736897,0.009426373057067394,0.9489087462425232,0.820924290645964,0.738397598706996,00:54
87,0.009774585254490376,0.009420775808393955,0.9485028982162476,0.8189554177956166,0.735688936892455,00:55
88,0.009650579653680325,0.009349205531179905,0.9495400190353394,0.8265616940593363,0.7442675401843529,00:55
89,0.009674805216491222,0.009475459344685078,0.9496151804924011,0.8240825548507547,0.7429053535818377,00:55
90,0.009733052924275398,0.00939097534865141,0.9487584233283997,0.8204796753496717,0.73758756061889,00:54
91,0.009813331067562103,0.009512347169220448,0.9480970501899719,0.8197480239543689,0.7348537203409352,00:55
92,0.009654575027525425,0.009497901424765587,0.9487434029579163,0.8193306222164026,0.7367608460707118,00:55
93,0.009725978597998619,0.009431309998035431,0.9481270909309387,0.8191645869070638,0.7345588800861471,00:54
94,0.009764415211975574,0.00942574255168438,0.9491191506385803,0.8248245075802697,0.7417016405951926,00:54
95,0.009934529662132263,0.009398615919053555,0.9491041302680969,0.8174321106003407,0.7367029548989114,00:54
96,0.009940903633832932,0.009497623890638351,0.948472797870636,0.8155767327863873,0.7332710862122627,00:55
97,0.009889084845781326,0.009501643478870392,0.9478565454483032,0.8191927230764676,0.7336660268714011,00:54
98,0.009767011739313602,0.009457617066800594,0.9487434029579163,0.8205312652638372,0.7375711867015546,00:55
99,0.009872748516499996,0.009426136501133442,0.9485028982162476,0.8244783758138158,0.7393884071200365,00:55
100,0.009880694560706615,0.009424281306564808,0.9489538073539734,0.8249117394171168,0.7411979881115683,00:54
101,0.009753702208399773,0.009461285546422005,0.9488636255264282,0.819458192274424,0.73725671918443,00:54
102,0.009960979223251343,0.009416388347744942,0.9481571912765503,0.8247644615540473,0.7384148653773227,00:55
103,0.009770462289452553,0.009544206783175468,0.9476310610771179,0.820566893312668,0.7338426279602751,00:55
104,0.0097748301923275,0.009408246725797653,0.9488486051559448,0.8201701358646785,0.7376859631542434,00:55
105,0.009869381785392761,0.009480822831392288,0.9485479593276978,0.8193409374244656,0.7361036157582299,00:54
106,0.00982111506164074,0.009442636743187904,0.9492394328117371,0.8193090553153484,0.7384400898458678,00:54
107,0.009873701259493828,0.009445730596780777,0.9485329389572144,0.8203530417765788,0.7367368906658465,00:55
108,0.009944810532033443,0.009472986683249474,0.9477362632751465,0.8198455709992789,0.7337060580531516,00:55
109,0.00988075416535139,0.009416155517101288,0.9485780596733093,0.8240403297858729,0.739352380952381,00:54
110,0.009777101688086987,0.00946214608848095,0.9487584233283997,0.820179514587813,0.7373854094445729,00:54
111,0.009856139309704304,0.009466146118938923,0.9486081004142761,0.8185942883964579,0.7358009427401283,00:54
112,0.00968872755765915,0.009446624666452408,0.9489087462425232,0.8242260590264092,0.74059375715485,00:54
113,0.009859602898359299,0.009481357410550117,0.9481872320175171,0.8173373591363651,0.733513722458446,00:55
114,0.009777434170246124,0.009458309970796108,0.948472797870636,0.8188785011668325,0.7355346397160932,00:54
115,0.009829414077103138,0.00942791998386383,0.9486682415008545,0.8219298257297278,0.7382540047520502,00:55
116,0.009754318743944168,0.009455236606299877,0.948983907699585,0.8209064696846232,0.7386416140458955,00:54
117,0.00978793390095234,0.009454745799303055,0.9492244124412537,0.8211015776482941,0.7395929694727104,00:55
118,0.009683479554951191,0.00948181189596653,0.9480369091033936,0.8162924223163555,0.7322852938898785,00:54
119,0.009794183075428009,0.009440384805202484,0.9485930800437927,0.8212872930149795,0.7375690607734806,00:54
